PdmarticleID;ExternalKey;Product level;Product name;Marketing range;Marketing item group;ParentID;Label;ERP code;Shortname;StateID;show_in_2024
23652;IAPEC32133000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X133;IAPEC32133000;ECP-32X133;Product Workflow 2.0 - Approved;yes
23648;IAPEC32089000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X089;IAPEC32089000;ECP-32X089;Product Workflow 2.0 - Approved;yes
23653;IAPEC32140000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X140;IAPEC32140000;ECP-32X140;Product Workflow 2.0 - Approved;yes
23649;IAPEC32102000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X102;IAPEC32102000;ECP-32X102;Product Workflow 2.0 - Approved;yes
23654;IAPEC32160000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X160;IAPEC32160000;ECP-32X160;Product Workflow 2.0 - Approved;yes
23650;IAPEC32114000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X114;IAPEC32114000;ECP-32X114;Product Workflow 2.0 - Approved;yes
23655;IAPEC32168000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X168;IAPEC32168000;ECP-32X168;Product Workflow 2.0 - Approved;yes
23676;IAPEC32200000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X200;IAPEC32200000;ECP-32X200;Product Workflow 2.0 - Approved;yes
23677;IAPEC32219000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X219;IAPEC32219000;ECP-32X219;Product Workflow 2.0 - Approved;yes
23678;IAPEC32250000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X250;IAPEC32250000;ECP-32X250;Product Workflow 2.0 - Approved;yes
23679;IAPEC32273000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X273;IAPEC32273000;ECP-32X273;Product Workflow 2.0 - Approved;yes
23680;IAPEC32324000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);32 mm;15941;ECP-32X324;IAPEC32324000;ECP-32X324;Product Workflow 2.0 - Approved;yes
28549;IAPEC40006000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X006;IAPEC40006000;ECP-40X006;Product Workflow 2.0 - Approved;yes
28553;IAPEC40015000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X015;IAPEC40015000;ECP-40X015;Product Workflow 2.0 - Approved;yes
28554;IAPEC40018000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X018;IAPEC40018000;ECP-40X018;Product Workflow 2.0 - Approved;yes
28555;IAPEC40032000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X032;IAPEC40032000;ECP-40X032;Product Workflow 2.0 - Approved;yes
28557;IAPEC40012000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X012;IAPEC40012000;ECP-40X012;Product Workflow 2.0 - Approved;yes
28558;IAPEC40035000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X035;IAPEC40035000;ECP-40X035;Product Workflow 2.0 - Approved;yes
28559;IAPEC40010000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X010;IAPEC40010000;ECP-40X010;Product Workflow 2.0 - Approved;yes
28560;IAPEC40076000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X076;IAPEC40076000;ECP-40X076;Product Workflow 2.0 - Approved;yes
28561;IAPEC40028000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X028;IAPEC40028000;ECP-40X028;Product Workflow 2.0 - Approved;yes
28562;IAPEC40102000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X102;IAPEC40102000;ECP-40X102;Product Workflow 2.0 - Approved;yes
28563;IAPEC40064000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X064;IAPEC40064000;ECP-40X064;Product Workflow 2.0 - Approved;yes
28564;IAPEC40160000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X160;IAPEC40160000;ECP-40X160;Product Workflow 2.0 - Approved;yes
28565;IAPEC40048000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X048;IAPEC40048000;ECP-40X048;Product Workflow 2.0 - Approved;yes
28566;IAPEC40114000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X114;IAPEC40114000;ECP-40X114;Product Workflow 2.0 - Approved;yes
28569;IAPEC40054000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X054;IAPEC40054000;ECP-40X054;Product Workflow 2.0 - Approved;yes
28570;IAPEC40140000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X140;IAPEC40140000;ECP-40X140;Product Workflow 2.0 - Approved;yes
28571;IAPEC40060000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X060;IAPEC40060000;ECP-40X060;Product Workflow 2.0 - Approved;yes
28572;IAPEC40089000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X089;IAPEC40089000;ECP-40X089;Product Workflow 2.0 - Approved;yes
28578;IAPEC40042000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X042;IAPEC40042000;ECP-40X042;Product Workflow 2.0 - Approved;yes
30511;IAPEC40022000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);40 mm;15942;ECP-40X022;IAPEC40022000;ECP-40X022;Product Workflow 2.0 - Approved;yes
28567;IAPEC50219000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);50 mm;15944;§§ ECP-50X219;IAPEC50219000;§§ ECP-50X219;Product Workflow 2.0 - Blocked;no
28574;IAPEC50273000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);50 mm;15944;§§ ECP-50X273;IAPEC50273000;§§ ECP-50X273;Product Workflow 2.0 - Blocked;no
28576;IAPEC50168000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);50 mm;15944;§§ ECP-50X168;IAPEC50168000;§§ ECP-50X168;Product Workflow 2.0 - Blocked;no
28589;IAPEC50355000;Item;ArmaFix Ecolight (EMEA);Pipe support – Donut type (NBR with PET inserts);50 mm;15944;§§ ECP-50X355;IAPEC50355000;§§ ECP-50X355;Product Workflow 2.0 - Blocked;no
28388;IAPNH00114000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-110/114;IAPNH00114000;PHN-13-110/114;Product Workflow 2.0 - Blocked;no
28633;IAPNH00012000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-10/12;IAPNH00012000;PHN-13-10/12;Product Workflow 2.0 - Blocked;no
28634;IAPNH00028000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-28/30;IAPNH00028000;PHN-13-28/30;Product Workflow 2.0 - Blocked;no
28635;IAPNH00018000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-15/18;IAPNH00018000;PHN-13-15/18;Product Workflow 2.0 - Blocked;no
28636;IAPNH00140000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-133/140;IAPNH00140000;PHN-13-133/140;Product Workflow 2.0 - Blocked;no
28637;IAPNH00022000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-22/25;IAPNH00022000;PHN-13-22/25;Product Workflow 2.0 - Blocked;no
28638;IAPNH00020000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-20;IAPNH00020000;PHN-13-20;Product Workflow 2.0 - Blocked;no
28639;IAPNH00108000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-102/108;IAPNH00108000;PHN-13-102/108;Product Workflow 2.0 - Blocked;no
28640;IAPNH00125000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-125;IAPNH00125000;PHN-13-125;Product Workflow 2.0 - Blocked;no
28642;IAPNH00048000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-48;IAPNH00048000;PHN-13-48;Product Workflow 2.0 - Blocked;no
28643;IAPNH00040000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-40;IAPNH00040000;PHN-13-40;Product Workflow 2.0 - Blocked;no
28644;IAPNH00168000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-165/168;IAPNH00168000;PHN-13-165/168;Product Workflow 2.0 - Blocked;no
28645;IAPNH00060000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-60/64;IAPNH00060000;PHN-13-60/64;Product Workflow 2.0 - Blocked;no
28646;IAPNH00076000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-76/80;IAPNH00076000;PHN-13-76/80;Product Workflow 2.0 - Blocked;no
28647;IAPNH00042000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-42/45;IAPNH00042000;PHN-13-42/45;Product Workflow 2.0 - Blocked;no
28648;IAPNH00160000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-160;IAPNH00160000;PHN-13-160;Product Workflow 2.0 - Blocked;no
28649;IAPNH00032000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-32;IAPNH00032000;PHN-13-32;Product Workflow 2.0 - Blocked;no
28650;IAPNH00089000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-89;IAPNH00089000;PHN-13-89;Product Workflow 2.0 - Blocked;no
28651;IAPNH00035000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-35/38;IAPNH00035000;PHN-13-35/38;Product Workflow 2.0 - Blocked;no
30516;IAPNH00057000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);13 mm;22690;PHN-13-54/57;IAPNH00057000;PHN-13-54/57;Product Workflow 2.0 - Blocked;no
28392;IAPNM00048000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-48;IAPNM00048000;PHN-19-48;Product Workflow 2.0 - Blocked;no
28641;IAPNM00012000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-10/12;IAPNM00012000;PHN-19-10/12;Product Workflow 2.0 - Blocked;no
28652;IAPNM00076000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-76/80;IAPNM00076000;PHN-19-76/80;Product Workflow 2.0 - Blocked;no
28653;IAPNM00125000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-125;IAPNM00125000;PHN-19-125;Product Workflow 2.0 - Blocked;no
28654;IAPNM00022000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-22/25;IAPNM00022000;PHN-19-22/25;Product Workflow 2.0 - Blocked;no
28655;IAPNM00018000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-15/18;IAPNM00018000;PHN-19-15/18;Product Workflow 2.0 - Blocked;no
28656;IAPNM00040000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-40;IAPNM00040000;PHN-19-40;Product Workflow 2.0 - Blocked;no
28657;IAPNM00108000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-102/108;IAPNM00108000;PHN-19-102/108;Product Workflow 2.0 - Blocked;no
28658;IAPNM00035000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-35/38;IAPNM00035000;PHN-19-35/38;Product Workflow 2.0 - Blocked;no
28659;IAPNM00042000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-42/45;IAPNM00042000;PHN-19-42/45;Product Workflow 2.0 - Blocked;no
28660;IAPNM00020000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-20;IAPNM00020000;PHN-19-20;Product Workflow 2.0 - Blocked;no
28661;IAPNM00026000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-26;IAPNM00026000;PHN-19-26;Product Workflow 2.0 - Blocked;no
28662;IAPNM00060000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-60/64;IAPNM00060000;PHN-19-60/64;Product Workflow 2.0 - Blocked;no
28663;IAPNM00160000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-160;IAPNM00160000;PHN-19-160;Product Workflow 2.0 - Blocked;no
28664;IAPNM00089000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-89;IAPNM00089000;PHN-19-89;Product Workflow 2.0 - Blocked;no
28665;IAPNM00168000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-165/168;IAPNM00168000;PHN-19-165/168;Product Workflow 2.0 - Blocked;no
28666;IAPNM00028000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-28/30;IAPNM00028000;PHN-19-28/30;Product Workflow 2.0 - Blocked;no
28667;IAPNM00057000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-54/57;IAPNM00057000;PHN-19-54/57;Product Workflow 2.0 - Blocked;no
28668;IAPNM00219000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-216/219;IAPNM00219000;PHN-19-216/219;Product Workflow 2.0 - Blocked;no
28670;IAPNM00032000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-32;IAPNM00032000;PHN-19-32;Product Workflow 2.0 - Blocked;no
28672;IAPNM00140000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-133/140;IAPNM00140000;PHN-19-133/140;Product Workflow 2.0 - Blocked;no
28674;IAPNM00114000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-110/114;IAPNM00114000;PHN-19-110/114;Product Workflow 2.0 - Blocked;no
28677;IAPNM00180000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);19 mm;22691;PHN-19-180;IAPNM00180000;PHN-19-180;Product Workflow 2.0 - Blocked;no
28669;IAPNR00014000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-14;IAPNR00014000;PHN-25-14;Product Workflow 2.0 - Blocked;no
28671;IAPNR00018000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-15/18;IAPNR00018000;PHN-25-15/18;Product Workflow 2.0 - Blocked;no
28673;IAPNR00026000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-26;IAPNR00026000;PHN-25-26;Product Workflow 2.0 - Blocked;no
28675;IAPNR00022000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-22/25;IAPNR00022000;PHN-25-22/25;Product Workflow 2.0 - Blocked;no
28676;IAPNR00108000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-102/108;IAPNR00108000;PHN-25-102/108;Product Workflow 2.0 - Blocked;no
28678;IAPNR00114000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-110/114;IAPNR00114000;PHN-25-110/114;Product Workflow 2.0 - Blocked;no
28679;IAPNR00020000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-20;IAPNR00020000;PHN-25-20;Product Workflow 2.0 - Blocked;no
28680;IAPNR00048000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-48;IAPNR00048000;PHN-25-48;Product Workflow 2.0 - Blocked;no
28681;IAPNR00035000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-35/38;IAPNR00035000;PHN-25-35/38;Product Workflow 2.0 - Blocked;no
28682;IAPNR00076000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-76/80;IAPNR00076000;PHN-25-76/80;Product Workflow 2.0 - Blocked;no
28683;IAPNR00040000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-40;IAPNR00040000;PHN-25-40;Product Workflow 2.0 - Blocked;no
28684;IAPNR00012000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-10/12;IAPNR00012000;PHN-25-10/12;Product Workflow 2.0 - Blocked;no
28685;IAPNR00160000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-160;IAPNR00160000;PHN-25-160;Product Workflow 2.0 - Blocked;no
28686;IAPNR00168000;Item;ArmaFix NH;Pipe support – Donut type (NBR with PET inserts);25 mm;22692;PHN-25-165/168;IAPNR00168000;PHN-25-165/168;Product Workflow 2.0 - Blocked;no
